"74dd4d6","Tilmann","Sat, 20 Nov 2021 18:09:09 +0100","symposium schedule layout",	 1 file changed, 8 insertions(+), 4 deletions(-)	
"77be0bf","Tilmann","Sat, 20 Nov 2021 17:55:22 +0100","symposium schedule layout",	 1 file changed, 46 insertions(+), 7 deletions(-)	
"b4289fe","Tilmann","Sat, 20 Nov 2021 17:29:00 +0100","symposium schedule layout",	 1 file changed, 3 insertions(+), 4 deletions(-)	
"2bed6c4","Tilmann","Sat, 20 Nov 2021 17:26:39 +0100","symposium schedule layout",	 1 file changed, 7 insertions(+), 7 deletions(-)	
"ae6e666","Tilmann","Sat, 20 Nov 2021 17:18:48 +0100","symposium schedule layout",	 1 file changed, 6 insertions(+), 5 deletions(-)	
"4c3cafa","Tilmann","Sat, 20 Nov 2021 17:14:04 +0100","symposium schedule layout",	 1 file changed, 9 insertions(+), 8 deletions(-)	
"d61bd26","Tilmann","Sat, 20 Nov 2021 17:07:02 +0100","symposium schedule layout",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"124429b","Tilmann","Sat, 20 Nov 2021 17:01:38 +0100","symposium schedule layout",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"82b9591","Tilmann","Sat, 20 Nov 2021 17:00:39 +0100","symposium schedule layout",	 1 file changed, 6 insertions(+)	
"39786dd","Tilmann","Sat, 20 Nov 2021 16:56:01 +0100","symposium schedule layout",	 1 file changed, 14 insertions(+), 6 deletions(-)	
"61cb9d4","Tilmann","Sat, 20 Nov 2021 16:46:43 +0100","symposium schedule layout",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"befa4fa","Tilmann","Sat, 20 Nov 2021 16:44:01 +0100","symposium schedule layout",	 1 file changed, 6 insertions(+), 4 deletions(-)	
"289c9b5","Tilmann","Sat, 20 Nov 2021 16:36:30 +0100","symposium schedule layout",	 1 file changed, 13 insertions(+), 10 deletions(-)	
"ee4085c","Tilmann","Sat, 20 Nov 2021 16:28:29 +0100","symposium schedule layout",	 1 file changed, 8 insertions(+), 8 deletions(-)	
"3fc157d","Tilmann","Sat, 20 Nov 2021 16:25:09 +0100","symposium schedule layout",	 1 file changed, 6 insertions(+), 1 deletion(-)	
"70a5957","Tilmann","Sat, 20 Nov 2021 16:16:04 +0100","symposium schedule layout",	 2 files changed, 4 insertions(+)	
"700671d","Tilmann","Sat, 20 Nov 2021 16:12:24 +0100","symposium schedule layout",	 1 file changed, 37 insertions(+), 28 deletions(-)	
"1351fcc","Tilmann","Sat, 20 Nov 2021 16:04:03 +0100","symposium schedule layout",	 1 file changed, 32 insertions(+), 29 deletions(-)	
"0ab6e73","Tilmann","Sat, 20 Nov 2021 15:58:06 +0100","symposium schedule layout",	 1 file changed, 8 insertions(+), 8 deletions(-)	
"c4753f8","Tilmann","Sat, 20 Nov 2021 15:52:55 +0100","symposium schedule layout",	 1 file changed, 18 insertions(+), 18 deletions(-)	
"cb86a76","Tilmann","Sat, 20 Nov 2021 15:48:47 +0100","symposium schedule layout",	 1 file changed, 33 insertions(+), 11 deletions(-)	
"7235e9f","Tilmann","Sat, 20 Nov 2021 15:37:34 +0100","symposium schedule layout",	 1 file changed, 12 insertions(+), 28 deletions(-)	
"6542ef6","Tilmann","Sat, 20 Nov 2021 15:23:05 +0100","symposium schedule layout",	 1 file changed, 19 insertions(+), 2 deletions(-)	
"11054c5","Tilmann","Sat, 20 Nov 2021 15:11:24 +0100","symposium schedule layout",	 2 files changed, 19 insertions(+), 2 deletions(-)	
"f232374","Tilmann","Sat, 20 Nov 2021 15:05:50 +0100","symposium schedule layout",	 1 file changed, 10 insertions(+), 1 deletion(-)	
"a7a9429","Tilmann","Sat, 20 Nov 2021 14:58:13 +0100","symposium schedule layout",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"c81ddbb","Tilmann","Sat, 20 Nov 2021 14:55:13 +0100","symposium schedule layout",	 1 file changed, 9 insertions(+), 1 deletion(-)	
"3c5582d","Tilmann","Sat, 20 Nov 2021 14:44:19 +0100","symposium nav hover",	 1 file changed, 9 insertions(+), 4 deletions(-)	
"c188fee","Tilmann","Sat, 20 Nov 2021 14:36:05 +0100","symposium nav hover",	 1 file changed, 11 insertions(+), 2 deletions(-)	
"be9ff74","Tilmann","Sat, 20 Nov 2021 14:25:25 +0100","symposium nav hover",	 1 file changed, 2 deletions(-)	
"e813b17","Tilmann","Sat, 20 Nov 2021 14:15:16 +0100","symposium nav hover",	 1 file changed, 2 deletions(-)	
"0677c11","Tilmann","Sat, 20 Nov 2021 14:12:46 +0100","symposium nav hover",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"f27d9dc","Tilmann","Sat, 20 Nov 2021 14:09:44 +0100","symposium nav hover",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"0cbcf04","Tilmann","Sat, 20 Nov 2021 14:02:51 +0100","symposium nav hover",	 1 file changed, 3 insertions(+), 4 deletions(-)	
"f2acc88","Tilmann","Sat, 20 Nov 2021 13:53:50 +0100","symposium nav hover",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"dd0a71a","Tilmann","Sat, 20 Nov 2021 13:50:30 +0100","symposium nav hover",	 1 file changed, 2 insertions(+)	
"ea407e2","Tilmann","Sat, 20 Nov 2021 13:49:12 +0100","symposium nav hover",	 1 file changed, 3 insertions(+), 1 deletion(-)	
"f207039","Tilmann","Sat, 20 Nov 2021 13:45:44 +0100","symposium nav hover",	 1 file changed, 2 insertions(+)	
"164c084","Tilmann","Sat, 20 Nov 2021 13:42:54 +0100","symposium nav hover",	 1 file changed, 4 insertions(+), 9 deletions(-)	
"4a6b4dc","Tilmann","Sat, 20 Nov 2021 13:40:36 +0100","symposium nav hover",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"8b5e193","Tilmann","Sat, 20 Nov 2021 13:38:39 +0100","symposium nav hover",	 1 file changed, 7 insertions(+), 2 deletions(-)	
"6a8557d","Tilmann","Sat, 20 Nov 2021 13:35:09 +0100","symposium nav hover",	 1 file changed, 4 deletions(-)	
"7398435","Tilmann","Sat, 20 Nov 2021 13:34:12 +0100","symposium nav hover",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"0c72df4","Tilmann","Sat, 20 Nov 2021 13:31:53 +0100","symposium nav hover",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"b240f56","Tilmann","Sat, 20 Nov 2021 13:28:30 +0100","symposium nav hover",	 1 file changed, 2 insertions(+)	
"709e662","Tilmann","Sat, 20 Nov 2021 13:24:38 +0100","symposium nav hover",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"8b84747","Tilmann","Sat, 20 Nov 2021 13:22:42 +0100","symposium nav hover",	 1 file changed, 5 insertions(+), 1 deletion(-)	
"233b470","Tilmann","Sat, 20 Nov 2021 13:15:51 +0100","symposium nav hover",	 1 file changed, 1 insertion(+), 6 deletions(-)	
"469aacf","Tilmann","Sat, 20 Nov 2021 13:14:40 +0100","symposium nav hover",	 1 file changed, 1 insertion(+)	
"ce5359c","Tilmann","Sat, 20 Nov 2021 13:12:25 +0100","symposium nav hover",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"2bbc281","Tilmann","Sat, 20 Nov 2021 13:09:54 +0100","symposium nav hover",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"f3404b0","Tilmann","Sat, 20 Nov 2021 13:05:41 +0100","symposium nav hover",	 1 file changed, 1 insertion(+)	
"69234aa","Tilmann","Sat, 20 Nov 2021 13:03:20 +0100","symposium nav hover",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"bd6034c","Tilmann","Sat, 20 Nov 2021 13:01:43 +0100","symposium nav hover",	 1 file changed, 1 deletion(-)	
"21862cb","Tilmann","Sat, 20 Nov 2021 12:59:16 +0100","symposium nav hover",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"91a1cef","Tilmann","Sat, 20 Nov 2021 12:57:34 +0100","symposium nav hover",	 1 file changed, 2 deletions(-)	
"12378a6","Tilmann","Sat, 20 Nov 2021 12:52:00 +0100","symposium nav hover",	 1 file changed, 7 insertions(+), 7 deletions(-)	
"9f7b84c","Tilmann","Sat, 20 Nov 2021 12:48:19 +0100","symposium nav hover",	 1 file changed, 3 insertions(+), 5 deletions(-)	
"c047563","Tilmann","Sat, 20 Nov 2021 12:44:20 +0100","symposium nav hover",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"a67cd75","Tilmann","Sat, 20 Nov 2021 12:42:24 +0100","symposium nav hover",	 1 file changed, 13 insertions(+), 24 deletions(-)	
"df74b91","Tilmann","Sat, 20 Nov 2021 12:37:11 +0100","symposium nav hover",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"1eb5593","Tilmann","Sat, 20 Nov 2021 12:35:23 +0100","symposium nav hover",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"50c0889","Tilmann","Sat, 20 Nov 2021 12:33:43 +0100","symposium nav hover",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"5a136b4","Tilmann","Sat, 20 Nov 2021 12:31:24 +0100","symposium nav hover",	 1 file changed, 1 insertion(+)	
"2dcb76b","Tilmann","Sat, 20 Nov 2021 12:28:54 +0100","symposium nav hover",	 1 file changed, 1 insertion(+)	
"96d9cde","Tilmann","Sat, 20 Nov 2021 12:27:22 +0100","symposium nav hover",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"2458b28","Tilmann","Sat, 20 Nov 2021 12:25:27 +0100","symposium nav hover",	 1 file changed, 5 insertions(+), 6 deletions(-)	
"f370fac","Tilmann","Sat, 20 Nov 2021 12:22:56 +0100","symposium nav hover",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"275491b","Tilmann","Sat, 20 Nov 2021 12:17:53 +0100","symposium nav hover",	 1 file changed, 1 insertion(+)	
"8220d85","Tilmann","Sat, 20 Nov 2021 12:17:17 +0100","symposium nav hover",	 1 file changed, 4 insertions(+), 1 deletion(-)	
"4197025","Tilmann","Sat, 20 Nov 2021 12:12:29 +0100","symposium nav hover",	 1 file changed, 20 insertions(+), 18 deletions(-)	
"7f9290b","Tilmann","Sat, 20 Nov 2021 12:11:07 +0100","symposium nav hover",	 1 file changed, 2 deletions(-)	
"de36f83","Tilmann","Sat, 20 Nov 2021 12:09:07 +0100","symposium nav hover",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"4561867","Tilmann","Sat, 20 Nov 2021 12:06:18 +0100","symposium nav hover",	 1 file changed, 2 insertions(+)	
"716bb3c","Tilmann","Sat, 20 Nov 2021 12:03:56 +0100","symposium nav hover",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"fe03594","Tilmann","Sat, 20 Nov 2021 12:02:39 +0100","symposium nav hover",	 1 file changed, 12 insertions(+), 6 deletions(-)	
"b70776b","Tilmann","Sat, 20 Nov 2021 11:56:59 +0100","symposium nav hover",	 1 file changed, 12 insertions(+), 11 deletions(-)	
"5acfc2f","Tilmann","Sat, 20 Nov 2021 11:47:42 +0100","symposium nav hover",	 1 file changed, 19 insertions(+), 10 deletions(-)	
"3fd3835","Tilmann","Sat, 20 Nov 2021 11:25:36 +0100","symposium nav hover",	 1 file changed, 4 insertions(+), 1 deletion(-)	
"1feb3b5","Tilmann","Sat, 20 Nov 2021 11:22:05 +0100","symposium nav hover and schedule wip",	 1 file changed, 5 insertions(+), 1 deletion(-)	
"06a8193","Tilmann","Sat, 20 Nov 2021 10:43:02 +0100","symposium navCircles",	 1 file changed, 1 insertion(+)	
"48fdd5e","Tilmann","Sat, 20 Nov 2021 10:40:00 +0100","symposium navCircles",	 1 file changed, 17 insertions(+), 10 deletions(-)	
"c63eb08","Tilmann","Fri, 19 Nov 2021 22:19:06 +0100","symposium schedule content test",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"375b1cd","Tilmann","Fri, 19 Nov 2021 22:17:34 +0100","symposium schedule content test",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"2d6c169","Tilmann","Fri, 19 Nov 2021 22:13:38 +0100","symposium schedule content test",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"18b2bf1","Tilmann","Fri, 19 Nov 2021 22:09:11 +0100","symposium schedule content test",	 1 file changed, 6 insertions(+), 29 deletions(-)	
"6fbbc41","Tilmann","Fri, 19 Nov 2021 21:55:02 +0100","symposium schedule content test",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"fa5fff2","Tilmann","Fri, 19 Nov 2021 21:52:18 +0100","symposium schedule content test",	 1 file changed, 7 insertions(+), 7 deletions(-)	
"a5aeca3","Tilmann","Fri, 19 Nov 2021 21:45:39 +0100","symposium schedule content test",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a5938bd","Tilmann","Fri, 19 Nov 2021 21:41:05 +0100","symposium schedule content test",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"07ed952","Tilmann","Fri, 19 Nov 2021 21:34:22 +0100","symposium schedule content test",	 1 file changed, 1 insertion(+)	
"89f557d","Tilmann","Fri, 19 Nov 2021 21:27:44 +0100","symposium schedule content test",	 1 file changed, 1 insertion(+), 3 deletions(-)	
"38b2a4a","Tilmann","Fri, 19 Nov 2021 21:17:05 +0100","symposium schedule content test",	 1 file changed, 7 insertions(+)	
"08192a2","Tilmann","Fri, 19 Nov 2021 21:12:25 +0100","symposium schedule content test",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"57184e5","Tilmann","Fri, 19 Nov 2021 21:09:45 +0100","symposium schedule content test",	 1 file changed, 3 insertions(+)	
"c8690cf","Tilmann","Fri, 19 Nov 2021 21:07:10 +0100","symposium schedule content test",	 1 file changed, 1 deletion(-)	
"c3c4f8f","Tilmann","Fri, 19 Nov 2021 21:06:53 +0100","symposium schedule content test",	 1 file changed, 4 insertions(+), 2 deletions(-)	
"cb5d0ba","Tilmann","Fri, 19 Nov 2021 21:02:47 +0100","symposium schedule content test",	 1 file changed, 17 insertions(+), 1 deletion(-)	
"967021f","Tilmann","Fri, 19 Nov 2021 20:46:46 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"3c5d739","Tilmann","Fri, 19 Nov 2021 20:43:36 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"3216558","Tilmann","Fri, 19 Nov 2021 20:41:22 +0100","symposium title pos",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"0e1181b","Tilmann","Fri, 19 Nov 2021 20:34:58 +0100","symposium title pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"5dd5c05","Tilmann","Fri, 19 Nov 2021 20:32:01 +0100","symposium title pos",	 2 files changed, 3 insertions(+), 2 deletions(-)	
"f8a4f6c","Tilmann","Fri, 19 Nov 2021 20:27:02 +0100","symposium title pos",	 2 files changed, 4 insertions(+), 2 deletions(-)	
"2f919c0","Tilmann","Fri, 19 Nov 2021 20:24:06 +0100","symposium title pos",	 2 files changed, 4 insertions(+), 2 deletions(-)	
"3b8eb41","Tilmann","Fri, 19 Nov 2021 20:20:59 +0100","symposium title pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"1256a3f","Tilmann","Fri, 19 Nov 2021 20:17:32 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"c5a2e0e","Tilmann","Fri, 19 Nov 2021 20:14:43 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"767d152","Tilmann","Fri, 19 Nov 2021 20:13:17 +0100","symposium title pos",	 1 file changed, 8 insertions(+)	
"0d6e4a0","Tilmann","Fri, 19 Nov 2021 20:05:13 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"efb934f","Tilmann","Fri, 19 Nov 2021 20:03:39 +0100","symposium title pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"c86590c","Tilmann","Fri, 19 Nov 2021 19:56:15 +0100","symposium title pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"394e17f","Tilmann","Fri, 19 Nov 2021 19:53:44 +0100","symposium title pos",	 1 file changed, 10 insertions(+), 2 deletions(-)	
"18c0fd0","Tilmann","Fri, 19 Nov 2021 19:47:54 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"e3eef3c","Tilmann","Fri, 19 Nov 2021 19:45:49 +0100","symposium title pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"2cde27a","Tilmann","Fri, 19 Nov 2021 19:42:44 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"8ff93e0","Tilmann","Fri, 19 Nov 2021 19:40:27 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"4ba911b","Tilmann","Fri, 19 Nov 2021 19:38:12 +0100","symposium title pos",	 1 file changed, 2 insertions(+), 3 deletions(-)	
"ab0ff36","Tilmann","Fri, 19 Nov 2021 19:35:12 +0100","symposium title pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"b239306","Tilmann","Fri, 19 Nov 2021 19:34:07 +0100","symposium title pos",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"aa0037d","Tilmann","Fri, 19 Nov 2021 19:28:20 +0100","symposium sphere cam pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"7dd5323","Tilmann","Fri, 19 Nov 2021 19:24:08 +0100","symposium sphere cam pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"def5d86","Tilmann","Fri, 19 Nov 2021 19:19:04 +0100","symposium nav font size",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"4db91ff","Tilmann","Fri, 19 Nov 2021 19:17:51 +0100","symposium cam start pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"de6ad47","Tilmann","Fri, 19 Nov 2021 19:16:34 +0100","symposium nav font size",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"cb7c4f9","Tilmann","Fri, 19 Nov 2021 19:15:02 +0100","symposium cam start pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"2a07662","Tilmann","Fri, 19 Nov 2021 19:10:03 +0100","symposium cam start pos",	 2 files changed, 2 insertions(+), 2 deletions(-)	
"763037f","Tilmann","Fri, 19 Nov 2021 19:06:26 +0100","symposium sphere pos",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"da56a56","Tilmann","Fri, 19 Nov 2021 19:03:58 +0100","symposium sphere pos",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"4ed17fe","Tilmann","Fri, 19 Nov 2021 18:57:34 +0100","symposium pointcloud flip",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"1b670da","Tilmann","Fri, 19 Nov 2021 18:49:06 +0100","symposium pointcloud flip",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"6dfc17c","Tilmann","Fri, 19 Nov 2021 18:34:27 +0100","symposium nav",	 1 file changed, 5 insertions(+), 7 deletions(-)	
"8786b36","Tilmann","Fri, 19 Nov 2021 18:32:29 +0100","symposium nav",	 2 files changed, 12 insertions(+), 5 deletions(-)	
"a732ff4","Tilmann","Fri, 19 Nov 2021 18:23:40 +0100","symposium pointcloud colors",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"820b691","Tilmann","Fri, 19 Nov 2021 17:50:22 +0100","symposium pointcloud colors",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"2372571","Tilmann","Fri, 19 Nov 2021 17:40:06 +0100","symposium pointcloud colors",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"eb5ee10","Tilmann","Fri, 19 Nov 2021 17:36:50 +0100","symposium pointcloud colors",	 4 files changed, 3 deletions(-)	
"8600f5e","Tilmann","Fri, 19 Nov 2021 17:32:02 +0100","symposium font",	 3 files changed, 3 insertions(+), 3 deletions(-)	
"6415c68","Tilmann","Fri, 19 Nov 2021 17:28:23 +0100","symposium pointcloud colors",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"c675517","Tilmann","Fri, 19 Nov 2021 16:25:30 +0100","symposium colors",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"331b657","Tilmann","Fri, 19 Nov 2021 00:24:45 +0100","symposium sphere pos",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"bdba563","Tilmann","Fri, 19 Nov 2021 00:22:29 +0100","symposium start target",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"9e274c0","Tilmann","Fri, 19 Nov 2021 00:07:36 +0100","symposium pointcloud saturation",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"eed6bc7","Tilmann","Fri, 19 Nov 2021 00:03:35 +0100","symposium pointcloud saturation",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"e06ea43","Tilmann","Fri, 19 Nov 2021 00:01:09 +0100","symposium pointcloud saturation",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"1295a06","Tilmann","Thu, 18 Nov 2021 23:54:28 +0100","symposium pointcloud saturation",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"341c0a6","Tilmann","Thu, 18 Nov 2021 23:51:14 +0100","symposium pointcloud saturation",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"c65eea8","Tilmann","Thu, 18 Nov 2021 23:46:25 +0100","symposium cam pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"4bd05a5","Tilmann","Thu, 18 Nov 2021 23:41:59 +0100","symposium spheres",	 1 file changed, 6 insertions(+), 16 deletions(-)	
"153375e","Tilmann","Thu, 18 Nov 2021 23:33:24 +0100","symposium remove composer",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"62b7248","Tilmann","Thu, 18 Nov 2021 23:30:31 +0100","symposium remove composer",	 1 file changed, 2 insertions(+), 46 deletions(-)	
"0be1d51","Tilmann","Thu, 18 Nov 2021 23:21:25 +0100","symposium title font",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"d476d0d","Tilmann","Thu, 18 Nov 2021 23:12:34 +0100","symposium title font",	 2 files changed, 16 insertions(+), 82 deletions(-)	
"1e3ab8b","Tilmann","Thu, 18 Nov 2021 20:42:59 +0100","symposium title font",	 1 file changed, 0 insertions(+), 0 deletions(-)	
"4ff8274","Tilmann","Thu, 18 Nov 2021 20:39:04 +0100","symposium title font",	 3 files changed, 7 insertions(+), 6 deletions(-)	
"103b740","Tilmann","Thu, 18 Nov 2021 16:42:42 +0100","symposium sphere pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"1de5f02","Tilmann","Thu, 18 Nov 2021 16:39:54 +0100","symposium sphere pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"4db8590","Tilmann","Thu, 18 Nov 2021 16:38:18 +0100","symposium sphere pos",	 1 file changed, 6 insertions(+), 6 deletions(-)	
"00e3e0d","Tilmann","Thu, 18 Nov 2021 16:36:08 +0100","symposium sphere pos",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"e91e796","Tilmann","Thu, 18 Nov 2021 16:31:48 +0100","symposium sphere pos",	 1 file changed, 10 insertions(+), 11 deletions(-)	
"0a686fd","Tilmann","Thu, 18 Nov 2021 16:24:50 +0100","symposium nav",	 1 file changed, 8 insertions(+), 7 deletions(-)	
"89c9eea","Tilmann","Thu, 18 Nov 2021 16:23:32 +0100","symposium nav",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"a6a283a","Tilmann","Thu, 18 Nov 2021 16:09:53 +0100","symposium nav",	 1 file changed, 1 insertion(+)	
"b4e265f","Tilmann","Thu, 18 Nov 2021 16:06:09 +0100","symposium nav",	 1 file changed, 5 insertions(+), 3 deletions(-)	
"b380e11","Tilmann","Thu, 18 Nov 2021 16:02:56 +0100","symposium nav",	 1 file changed, 5 insertions(+), 13 deletions(-)	
"ccfe73f","Tilmann","Thu, 18 Nov 2021 16:00:01 +0100","symposium nav",	 1 file changed, 1 insertion(+)	
"a04651f","Tilmann","Thu, 18 Nov 2021 15:56:15 +0100","symposium nav",	 1 file changed, 11 insertions(+), 4 deletions(-)	
"bce829f","Tilmann","Thu, 18 Nov 2021 15:51:06 +0100","symposium nav",	 1 file changed, 15 insertions(+), 13 deletions(-)	
"86d1005","Tilmann","Thu, 18 Nov 2021 15:45:38 +0100","symposium nav",	 1 file changed, 13 insertions(+), 1 deletion(-)	
"aef1cf2","Tilmann","Thu, 18 Nov 2021 15:14:14 +0100","symposium font",	 2 files changed, 3 insertions(+), 3 deletions(-)	
"12da027","Tilmann","Thu, 18 Nov 2021 15:09:47 +0100","symposium css labels",	 2 files changed, 5 insertions(+)	
"eaa5f00","Tilmann","Thu, 18 Nov 2021 13:24:38 +0100","symposium css labels",	 1 file changed, 16 insertions(+)	
"d1091fd","Tilmann","Thu, 18 Nov 2021 13:21:12 +0100","symposium css labels",	 1 file changed, 8 insertions(+), 1 deletion(-)	
"b8192a9","Tilmann","Thu, 18 Nov 2021 13:16:50 +0100","symposium cam anim",	 1 file changed, 7 insertions(+), 1 deletion(-)	
"b8f18de","Tilmann","Thu, 18 Nov 2021 13:13:24 +0100","symposium cam anim",	 1 file changed, 1 insertion(+)	
"28ab736","Tilmann","Thu, 18 Nov 2021 12:50:27 +0100","symposium cam anim",	 1 file changed, 7 insertions(+), 5 deletions(-)	
"6a2e60d","Tilmann","Thu, 18 Nov 2021 12:46:49 +0100","symposium cam anim",	 1 file changed, 1 insertion(+)	
"6a8f0fe","Tilmann","Thu, 18 Nov 2021 12:44:40 +0100","symposium css wip",	 1 file changed, 14 insertions(+), 13 deletions(-)	
"6a791bc","Tilmann","Thu, 18 Nov 2021 12:36:09 +0100","symposium css wip",	 1 file changed, 9 insertions(+), 7 deletions(-)	
"851695d","Tilmann","Thu, 18 Nov 2021 12:01:59 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"f93751c","Tilmann","Thu, 18 Nov 2021 11:49:25 +0100","symposium css wip",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"0b58d0e","Tilmann","Thu, 18 Nov 2021 11:42:51 +0100","symposium css wip",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"52e9ce5","Tilmann","Thu, 18 Nov 2021 00:52:47 +0100","symposium css wip",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"29730a5","Tilmann","Thu, 18 Nov 2021 00:51:01 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"850d644","Tilmann","Thu, 18 Nov 2021 00:50:42 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"6e71b74","Tilmann","Thu, 18 Nov 2021 00:48:06 +0100","symposium css wip",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"a9a61c3","Tilmann","Thu, 18 Nov 2021 00:44:10 +0100","symposium css wip",	 1 file changed, 4 insertions(+), 3 deletions(-)	
"d757df9","Tilmann","Thu, 18 Nov 2021 00:42:13 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"f1f2148","Tilmann","Thu, 18 Nov 2021 00:41:40 +0100","symposium css wip",	 1 file changed, 4 insertions(+), 7 deletions(-)	
"1f72884","Tilmann","Thu, 18 Nov 2021 00:40:12 +0100","symposium css wip",	 1 file changed, 6 insertions(+), 5 deletions(-)	
"ce9407b","Tilmann","Thu, 18 Nov 2021 00:37:11 +0100","symposium css wip",	 1 file changed, 4 insertions(+), 8 deletions(-)	
"5a0fbaf","Tilmann","Thu, 18 Nov 2021 00:34:49 +0100","symposium css wip",	 1 file changed, 15 insertions(+), 1 deletion(-)	
"c294053","Tilmann","Thu, 18 Nov 2021 00:25:38 +0100","symposium css wip",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"957fa11","Tilmann","Thu, 18 Nov 2021 00:21:22 +0100","symposium css wip",	 1 file changed, 1 insertion(+)	
"cae2ca9","Tilmann","Thu, 18 Nov 2021 00:17:43 +0100","symposium css wip",	 1 file changed, 1 insertion(+), 1 deletion(-)	
